,area,perimeter,red_mean,green_mean,blue_mean,f1,f2,red_std,green_std,blue_std,f4,f5,f6,f7,f8,label
13540,428,93.59797859,15.94587708,22.27508545,19.48724365,0.2,0.8,35.27979443,43.63644561,39.66439321,1952.94041,30.12174326,2.874372699,2.723755152,3.427145805,7
13541,42421.5,953.948265,47.04473877,58.07945251,53.53330994,0.45,0.55,48.10767444,54.29770083,52.11685333,3350.652438,64.73531538,1.570272674,1.367284899,3.39359071,7
13542,1221,192.2842706,37.08746338,46.94491577,43.26374817,0.33,0.67,49.1605954,57.32021629,54.05643313,3558.643907,57.81952747,2.130525587,2.013133325,3.413729471,7
13543,30382,1104.499562,29.16383362,37.86425781,33.20935059,0.32,0.68,44.29057562,53.79726336,47.91285738,2697.328889,44.70442606,2.335996609,2.128598129,3.475747508,7
13544,171.5,67.89949477,33.98564148,46.56175232,40.7038269,0.35,0.65,45.62203736,59.03496331,52.33717503,2679.585676,47.42857681,2.252027512,2.094830272,3.56177902,7
13545,24163.5,1314.766587,26.35693359,33.69264221,29.40956116,0.27,0.73,44.49354911,54.25248043,48.01483719,3121.73411,46.77875901,2.653370863,2.555733661,3.402963791,7
13546,27529,712.7838318,26.12661743,43.62763977,35.31738281,0.35,0.65,37.17463081,56.17086913,46.89633376,1880.751627,39.72754536,2.373025374,2.277106975,3.638244895,7
13547,1389,199.1126977,4.156585693,4.623306274,4.948867798,0.03,0.97,19.29729453,20.1754676,21.53239578,531.9771524,7.849019908,3.651563523,3.56364913,3.359987337,7
13548,46234.5,907.3797231,42.53215027,45.6242218,45.89202881,0.36,0.64,42.02332971,44.01185079,44.15222642,3293.090469,66.25912077,1.442807836,1.139156762,3.1362157,7
13549,0.5,3.414213538,63.35528564,71.63874817,66.40309143,0.33,0.67,59.71081912,61.29729524,59.32374671,3927.700031,72.84737943,1.504739864,1.39309977,3.453530832,7
13550,38,24.48528111,30.13700867,38.51872253,33.14230347,0.3,0.7,42.99015958,52.68177774,45.7225451,1841.741816,36.04676999,2.407201305,2.280036495,3.620098328,7
13551,28487,870.4163004,30.63920593,40.7585144,34.86206055,0.31,0.69,45.76740205,58.63996592,50.41221725,2337.029425,40.85130365,2.504339395,2.315000432,3.607944791,7
13552,28967,718.499561,31.09558105,44.58326721,36.90739441,0.39,0.61,42.91825394,55.45160216,47.69210149,2055.256124,42.33587779,2.287687777,2.188043603,3.612613701,7
13553,29954.5,802.1980457,35.22636414,47.98054504,41.53494263,0.36,0.64,46.70509097,58.834092,51.85450343,2581.629378,47.98796346,2.2302082,2.12226722,3.575801201,7
13554,38480.5,1042.859953,52.85519409,61.78808594,61.49050903,0.36,0.64,51.25521806,56.54517374,57.43113846,3016.684223,61.46780445,1.708019826,1.599672177,3.519274116,7
13555,1221,192.2842706,37.09390259,46.9434967,43.26428223,0.33,0.67,49.15913027,57.31897559,54.0572216,3558.665705,57.81980368,2.130530848,2.013133334,3.413725245,7
13556,32200.5,986.6000683,36.89523315,51.01443481,42.22413635,0.36,0.64,44.84886742,58.00121942,49.45959159,1638.234209,36.9298041,2.191555242,2.016157684,3.712525813,7
13557,25582,703.2447282,29.26321411,39.32797241,34.15000916,0.31,0.69,42.85502841,55.44039886,48.6502727,1966.76636,39.48327801,2.474094343,2.392270817,3.634794326,7
13558,117,44.48528123,29.36912537,40.39538574,33.84611511,0.32,0.68,44.11966377,57.29530891,49.16642138,2386.348875,42.04604749,2.470104972,2.343007155,3.577650824,7
13559,43576.5,1091.462984,72.32235718,78.12739563,74.62905884,0.3,0.7,61.36784466,61.61724487,60.50918893,2528.436205,52.14048022,1.533942668,1.298251414,3.657923777,7
13560,31301.5,895.6883798,31.7578125,42.07066345,37.66532898,0.38,0.62,46.20423266,57.40521492,52.13911209,2944.800369,50.13651799,2.319477645,2.20396012,3.503913123,7
13561,37487,938.9604577,39.79652405,54.89456177,46.98651123,0.42,0.58,45.89060167,56.61649101,50.14901867,2801.1947,56.5367068,1.837627827,1.658324863,3.500263454,7
13562,159,52.14213538,29.33731079,35.65286255,30.94726563,0.3,0.7,47.89824244,55.10930476,49.27222259,3269.058437,49.51376153,2.404754664,2.177899593,3.404493061,7
13563,38838,849.8721448,41.55574036,55.43106079,44.79460144,0.46,0.54,44.06492755,55.93729467,45.88490062,2281.918332,49.66966137,1.85202981,1.584618996,3.564077222,7
13564,257.5,100.2426406,53.66738892,65.33877563,56.99349976,0.43,0.57,54.63005238,61.65696949,56.58391224,3340.168254,64.87891604,1.691282948,1.577917015,3.51802971,7
13565,33.5,23.07106769,12.27003479,14.37774658,13.41404724,0.1,0.9,31.13099562,35.70067785,33.58290564,1481.237829,22.4406611,3.281114518,3.157646105,3.371858938,7
13566,43915,911.5634884,56.9586792,62.07925415,60.91629028,0.39,0.61,56.48923357,58.5401242,58.28825396,4168.39975,72.80539138,1.475845164,1.281085894,3.379137946,7
13567,19,17.65685415,16.01226807,20.06987,19.41256714,0.18,0.82,31.02563454,37.02486575,35.78071971,1358.676728,25.26111832,2.973112626,2.822230653,3.465396358,7
13568,6,14,39.12896729,52.97042847,43.97796631,0.41,0.59,48.36580568,60.48220042,51.83516186,2823.997257,53.46348213,2.090640994,1.949910985,3.553809858,7
13569,34635.5,890.2325362,50.50837708,58.80079651,59.94042969,0.25,0.75,53.73751408,60.44023451,61.79502771,2385.428724,50.45865899,1.962225881,1.845578818,3.667428961,7
13570,38226.5,956.4335457,43.16288757,54.96443176,50.3490448,0.37,0.63,43.24565115,50.98360166,48.56119705,1450.40331,40.43112409,1.788816869,1.620069633,3.696163375,7
13571,51,33.31370819,28.20838928,34.87185669,33.76425171,0.23,0.77,43.3273261,50.23900577,48.55726746,2703.708345,43.78783286,2.471015207,2.260018938,3.429734289,7
13572,36630,916.9604565,37.7199707,48.88592529,39.86576843,0.46,0.54,40.63824696,50.13264954,42.33515613,2002.090961,47.55473111,1.904491807,1.718322234,3.534003031,7
13573,53,28.48528111,43.21864319,53.43325806,50.16653442,0.39,0.61,51.25603171,60.66710216,57.62806524,2854.303939,53.2753659,2.113548055,2.024642378,3.584362779,7
13574,59,31.31370842,41.19715881,49.89634705,42.57295227,0.37,0.63,51.06868345,58.62378565,51.71300142,2252.574758,45.73868164,2.204305593,2.093695348,3.632649058,7
13575,29911,981.4701253,27.48634338,37.21362305,34.22813416,0.26,0.74,36.80963896,43.7643251,43.59814854,1073.183628,29.76359381,2.280942253,2.130151127,3.700230315,7
13576,28967,718.499561,31.07063293,44.58901978,36.90768433,0.39,0.61,42.92182844,55.45347042,47.69325176,2055.092106,42.3320402,2.287731259,2.188043617,3.612643776,7
13577,24400.5,835.8893893,25.548172,32.75338745,28.7903595,0.28,0.72,42.29833205,51.60276515,45.62478642,2398.752838,41.78249736,2.610845368,2.465079125,3.491824736,7
13578,24925.5,1044.256922,22.75923157,33.80407715,29.56434631,0.27,0.73,34.08122289,48.59235333,42.49698344,1259.143084,29.12842963,2.555504011,2.418394186,3.688253929,7
13579,39993.5,920.4579347,53.26586914,65.4155426,58.40103149,0.43,0.57,50.39503486,57.41464353,54.2710016,2608.106031,57.35261228,1.637342578,1.515014803,3.572203802,7
13580,42501.5,1002.37467,57.25871277,67.44126892,61.4584198,0.42,0.58,48.08166432,53.46641355,50.65062145,1890.681952,49.73778781,1.517219579,1.357898045,3.642389776,7
13581,39745.5,867.1442225,53.77526855,64.20921326,56.24507141,0.45,0.55,56.59023218,62.13598738,56.83127168,3817.814889,67.73558613,1.72625108,1.609719699,3.462442412,7
13582,31771,863.0681022,37.08657837,49.78805542,44.08787537,0.39,0.61,45.89484839,57.29122601,51.75397552,3025.521594,55.30091089,2.098668844,2.007893525,3.484726547,7
13583,37119,1093.44574,53.59785461,61.75813293,62.1658783,0.31,0.69,51.37059139,57.47894554,58.27112268,2387.193374,52.64200602,1.798163138,1.682315763,3.630499234,7
13584,28797.5,813.0020875,31.40608215,38.48820496,32.59718323,0.34,0.66,49.08577242,56.72255724,50.56409746,3411.214822,52.81425768,2.371626083,2.240288329,3.413612683,7
13585,43087.5,1065.747254,55.41390991,65.64421082,64.55836487,0.42,0.58,55.76701175,62.78792287,61.77006381,4769.35496,78.34500769,1.621453874,1.497442869,3.367964582,7
13586,26340.5,750.6833252,24.90480042,36.64979553,29.17480469,0.35,0.65,37.17674088,49.25681493,41.26953688,1784.103253,37.86426104,2.436606062,2.348775494,3.563749709,7
13587,41479.5,940.4924216,36.78163147,47.25474548,41.41569519,0.45,0.55,43.97935902,52.43717817,46.24528194,2624.220826,53.56834295,1.822170037,1.530758647,3.462166145,7
13588,4438,342.1076455,15.36180115,17.10646057,16.66630554,0.14,0.86,33.07007357,37.13151811,34.85621437,1836.519859,27.6547546,3.074217049,2.951336348,3.286424719,7
13589,49628.5,1086.374672,69.05575562,84.18630981,79.29582214,0.47,0.53,53.68200418,59.8353983,56.83462411,3647.873815,72.55525627,1.164849544,0.9237033611,3.448597247,7
13590,29588.5,739.2274824,35.91455078,44.27278137,40.39744568,0.38,0.62,46.64977034,55.39560876,50.8540798,2669.314342,51.2389814,2.232030367,2.147420314,3.524742565,7
13591,539.5,118.3847759,43.417099,54.65036011,44.65637207,0.46,0.54,44.99051882,53.74466105,45.92053815,1735.263167,42.47786681,1.908469192,1.770185729,3.653823403,7
13592,7790,483.338093,20.57035828,26.43676758,24.88725281,0.19,0.81,34.84133951,42.46382414,38.59065451,1418.443237,27.32045019,2.701167768,2.326752217,3.561227217,7
13593,27477,906.9259683,12.8563385,19.63215637,15.25805664,0.25,0.75,30.17570778,39.65845805,33.4651403,1710.238124,27.17142283,2.905391477,2.697546241,3.359288251,7
13594,33588.5,932.3157969,39.62280273,48.50416565,42.84863281,0.36,0.64,50.06028648,58.41633333,52.91474196,2710.165036,50.75492299,2.094258586,1.900852225,3.56152987,7
13595,34885,818.582822,34.07763672,49.14874268,39.4208374,0.44,0.56,42.45315465,55.03942236,46.14723316,2360.753763,47.90183325,1.991450673,1.819967286,3.539301336,7
13596,31230,1044.274166,23.02027893,33.95935059,30.86424255,0.3,0.7,39.66288069,49.26673531,45.58910643,2552.026429,41.82147287,2.382029411,2.199215712,3.414002041,7
13597,37398,941.646749,51.05819702,60.5894165,56.81442261,0.41,0.59,51.09716517,58.34094186,55.51759774,2391.881821,51.97167225,1.817594298,1.670630209,3.624795623,7
13598,29758.5,817.369619,33.91812134,48.89408875,37.51734924,0.41,0.59,45.41916437,59.70408595,48.42276841,2734.343515,51.41946895,2.218091004,2.1348168,3.538862253,7
13599,40326.5,1076.943212,46.56590271,63.15190125,53.52180481,0.5,0.5,42.98490239,53.59164662,47.93919954,2219.97444,52.18106612,1.633089065,1.483398407,3.560497845,7
13600,31829.5,883.0020876,27.96743774,39.57826233,33.25914001,0.34,0.66,46.82460027,57.80062782,50.81675472,2901.452143,46.0434882,2.390202813,2.231043782,3.505964997,7
13601,12797.5,690.4335458,22.75112915,30.10044861,26.49249268,0.24,0.76,39.60538898,48.57477237,43.25177815,2016.31192,34.21461523,2.685020098,2.501742556,3.516064859,7
13602,17.5,21.41421354,8.474822998,17.31520081,14.52024841,0.13,0.87,21.94960647,37.80613,32.08532857,968.8801355,18.536188,3.194699417,3.117492061,3.576028975,7
13603,25241.5,1038.624452,23.40066528,35.57048035,29.41760254,0.27,0.73,37.95718207,54.46653356,45.36855656,1912.564378,34.85648434,2.661281633,2.472992042,3.611865608,7
13604,24144,1068.984843,17.28901672,24.32540894,22.230896,0.16,0.84,34.62301922,44.71204874,40.28578218,1668.903541,26.82302324,2.905008639,2.707159011,3.523953186,7
13605,105.5,51.89949465,29.61901855,40.78140259,36.53234863,0.37,0.63,41.70385305,52.17353802,47.8733693,2683.394369,47.67615292,2.249298246,2.089983413,3.453380841,7
13606,25356.5,984.3401822,22.13652039,28.90142822,23.87875366,0.27,0.73,38.7926239,47.23439813,40.18060055,2640.901305,43.15527598,2.645068857,2.548411736,3.317994629,7
13607,27565.5,825.0264733,34.5708313,41.89833069,36.8208313,0.34,0.66,47.47950049,55.05975946,49.84559016,2847.966821,49.90498666,2.345056276,2.267937148,3.483219924,7
13608,41697,1023.504614,41.84043884,55.80819702,51.32800293,0.39,0.61,45.34362389,55.91163708,51.67654103,3708.772464,66.88780751,1.713071522,1.483703414,3.339200488,7
13609,39743,874.4162998,46.4536438,55.8433075,50.50286865,0.45,0.55,47.74940166,53.74086097,50.36612738,2542.666168,55.71459337,1.689657709,1.530285721,3.523334166,7
13610,34672,1014.190905,47.05854797,60.96395874,52.27270508,0.38,0.62,54.06342806,65.0622304,57.23637397,2853.790985,53.48075878,2.002968808,1.837158345,3.616955434,7
13611,33405,1062.759447,45.56089783,55.74819946,52.90013123,0.32,0.68,50.49055211,58.2269473,56.70089296,2358.667078,48.50190654,2.026582822,1.909342157,3.632077187,7
13612,39127,1219.730009,44.0039978,54.30480957,52.20561218,0.38,0.62,51.05111122,58.95316656,57.50198286,4055.609734,66.97219231,1.861040133,1.714790433,3.384008274,7
13613,101,50.82842708,40.77410889,52.52793884,42.74391174,0.4,0.6,53.03586242,62.57143048,53.75516603,3556.709864,59.50478578,2.117255804,2.02617199,3.481433573,7
13614,39905.5,1050.859954,53.22781372,61.21089172,59.52763367,0.34,0.66,49.86936376,55.11618453,55.17209404,2535.239791,55.56747207,1.66326314,1.513070555,3.567115319,7
13615,47736.5,980.2914106,64.51069641,76.70704651,73.86830139,0.42,0.58,55.201301,59.95546476,59.11349696,3728.418721,72.6347057,1.28294761,1.084074628,3.457640252,7
13616,46203.5,1106.0904,58.65887451,73.61531067,68.99757385,0.4,0.6,52.06097063,57.91811992,56.40050214,3322.215632,66.8937694,1.360253012,1.194555304,3.473000742,7
13617,33500,764.1564151,34.60945129,47.23725891,37.21537781,0.44,0.56,39.89840708,51.3697091,41.85995768,2008.55063,45.8715661,2.062799316,1.911927442,3.543759122,7
13618,527,94.62741649,9.525680542,13.49952698,11.69493103,0.13,0.87,27.40993073,31.90898827,29.3580704,998.104133,17.42989679,3.164391997,2.906849237,3.456126946,7
13619,156,50.48528123,37.01428223,41.65161133,39.47653198,0.32,0.68,50.51903948,54.98219949,52.85932967,3199.159544,53.45751766,2.193183365,2.045647779,3.444638945,7
13620,2196.5,236.4680363,0.1820831299,0.1926422119,0.2393188477,0.01,0.99,3.485032261,3.485243927,3.849015312,80.85719597,1.246991962,3.914045118,3.864329594,0.8764707767,7
13621,31391,866.9848437,31.08415222,42.75228882,34.71087646,0.31,0.69,47.51520607,59.59040474,50.15679908,3216.54738,49.73586535,2.448138411,2.360601471,3.470389186,7
13622,33364.5,811.2274839,35.41146851,50.37008667,43.18670654,0.41,0.59,44.99979322,57.5344297,50.46488615,2270.046569,45.19568483,2.058842002,1.912985337,3.607074392,7
13623,35692.5,941.2619736,50.30003357,58.51818848,57.37290955,0.3,0.7,52.23852522,58.85584433,57.80575122,2094.796345,46.07235258,1.923093196,1.776690837,3.684201233,7
13624,31332.5,786.2569212,24.21437073,33.40031433,28.41751099,0.31,0.69,39.07331126,49.49663105,43.21459889,2121.795678,38.45543108,2.543495008,2.402395447,3.504071397,7
13625,29954.5,790.3990569,24.89988708,36.57115173,29.93354797,0.34,0.66,37.28931665,49.33641847,41.97406542,2165.815414,42.46337851,2.367067852,2.185640354,3.475302506,7
13626,22187,1340.523947,21.18754578,31.93447876,26.68989563,0.25,0.75,38.12280945,52.14444926,44.23057772,1924.270191,31.72272828,2.735991795,2.574976112,3.578169974,7
13627,38901.5,927.0609626,49.86695862,58.54096985,56.79135132,0.36,0.64,51.47494861,56.80368957,56.27736625,3636.778821,68.72035173,1.707645869,1.584685625,3.412679175,7
13628,20410,1006.582821,19.70343018,24.00868225,20.89875793,0.2,0.8,38.31407909,45.90241207,39.76532441,2183.813352,33.5150474,2.874382138,2.696446209,3.412548303,7
13629,28179.5,1488.766586,23.99012756,33.45004272,27.72422791,0.32,0.68,38.3580278,47.50690971,41.60503121,2339.102294,41.95616031,2.4177784,2.247981809,3.404849141,7
13630,24713.5,673.5706302,22.13511658,33.31433105,25.30867004,0.31,0.69,32.72803641,46.24126039,36.48059714,1193.975023,29.49906016,2.573551761,2.4532459,3.652891807,7
13631,35814,792.9848437,36.83428955,50.78599548,42.61264038,0.39,0.61,44.44182193,55.68259362,48.73277385,2351.896114,50.38254542,2.00103707,1.851391164,3.561398341,7
13632,379,140.1421353,35.15466309,44.67784119,38.26789856,0.31,0.69,47.00241932,56.71527506,49.96653413,1869.723826,39.70983408,2.344711108,2.250887896,3.669945311,7
13633,42903,1015.989895,57.80355835,73.55657959,69.50924683,0.35,0.65,46.89598277,57.34535987,54.32701957,1727.343723,45.9622722,1.519528199,1.332934553,3.711388866,7
13634,34682.5,1061.002088,35.0514679,45.73007202,39.77783203,0.32,0.68,38.22293418,44.75615441,42.24788597,842.1954756,27.38973646,2.037617017,1.83260443,3.765679354,7
13635,21297.5,839.5706284,17.30038452,28.91950989,22.69862366,0.24,0.76,30.86547621,45.13537147,36.85270333,763.7469951,17.78689338,2.819128166,2.653534783,3.768373976,7
13636,47415,939.2792193,61.22267151,65.39538574,64.84565735,0.36,0.64,53.26787594,54.83518184,55.25756478,3798.102449,70.13933007,1.388416069,1.210257055,3.362113565,7
13637,32671,1032.901582,45.07250977,51.81225586,49.53309631,0.3,0.7,50.91110192,55.91944077,55.43843777,2437.759553,49.93085778,2.056942474,1.957087684,3.59650595,7
13638,5953.5,365.5218592,20.77508545,30.60826111,27.51647949,0.11,0.89,51.94879428,68.76778799,61.26443102,3585.831329,29.65594957,3.246904704,3.159973049,3.554277446,7
13639,48114,1035.161468,75.99906921,86.30807495,76.16296387,0.48,0.52,55.95969152,61.11881953,55.97450705,3024.063805,66.23024209,1.224799249,1.015782951,3.553689903,7
13640,50397,930.107645,75.05090332,83.66059875,86.43904114,0.38,0.62,52.20541717,56.21559708,57.94956336,4113.677288,81.76293349,1.0606565,0.8824515402,3.341476383,7
13641,31724.5,1005.345233,40.46932983,48.46650696,42.17218018,0.39,0.61,51.59307811,59.4409893,53.46453753,3389.753965,57.12993903,2.141962365,2.007495487,3.471491862,7
13642,30714,929.8721445,33.97595215,46.2819519,39.41221619,0.38,0.62,49.27774337,59.59803301,53.27277886,3302.74834,55.16434106,2.214365576,2.113868901,3.479062732,7
13643,30017,835.7300093,24.11164856,34.00221252,29.78361511,0.35,0.65,38.53068649,49.16542105,43.91806385,2211.9973,41.79410455,2.389308433,2.21512448,3.482556572,7
13644,174.5,61.89949465,40.83525085,53.63015747,43.779953,0.43,0.57,44.19472559,54.95013494,46.88772674,1768.870557,41.39627517,1.989579153,1.852870918,3.658988933,7
13645,31281,867.1614678,32.28555298,44.53160095,36.91119385,0.39,0.61,44.96307896,57.48408468,49.43864648,2652.680789,48.73747393,2.264646869,2.107614639,3.536107802,7
13646,43289,953.8477598,61.27264404,67.1756897,65.32745361,0.4,0.6,55.61478828,58.88267919,58.36481458,3717.395203,71.33148519,1.461753583,1.314226406,3.450237281,7
13647,31946.5,839.7716398,33.30038452,45.51622009,37.54373169,0.39,0.61,38.78698396,49.57604822,43.01255485,1345.35605,34.18550948,2.145357402,2.001730136,3.681602638,7
13648,77.5,38.24264061,34.34599304,47.59262085,38.2664032,0.41,0.59,46.97751966,59.11767866,49.91003715,3399.232559,58.36317726,2.134377554,2.006358497,3.432854963,7
13649,40760.5,1126.315795,52.01245117,60.10066223,59.95143127,0.35,0.65,49.41361781,54.5305296,54.65003633,2532.663642,56.08282385,1.607152044,1.457323986,3.561843591,7
13650,35361.5,984.5168068,39.5579834,46.65174866,41.16242981,0.41,0.59,44.63788146,50.07338408,45.75243333,2626.349908,54.30593065,1.917440135,1.79072121,3.427786286,7
13651,41854.5,1008.835567,59.21191406,66.42230225,67.35603333,0.3,0.7,53.07134166,56.66591574,58.47843101,3769.58035,74.26000132,1.514260556,1.400079081,3.40715196,7
13652,37771.5,1203.629505,47.04669189,60.21942139,51.49856567,0.45,0.55,48.39431024,56.51524414,51.8233977,2332.57634,50.14095258,1.775117489,1.634913833,3.595933981,7
13653,40172,1044.274167,52.24411011,61.09869385,55.89161682,0.44,0.56,47.08896491,52.23600146,50.05868034,2223.685415,53.65251051,1.628143636,1.49604118,3.566523065,7
13654,43907.5,939.7472529,65.11761475,80.32827759,68.96925354,0.47,0.53,57.09155248,63.4591009,57.32701868,2949.346644,60.922356,1.462729376,1.278107333,3.593939372,7
13655,29711.5,787.9381608,27.75213623,38.58172607,32.73335266,0.35,0.65,37.54520178,47.62308501,41.71556624,1402.792186,33.216199,2.292094775,2.140114401,3.644040442,7
13656,32062,937.8721437,39.01863098,49.71400452,41.04156494,0.42,0.58,50.50293478,60.62744646,52.19305394,3036.58668,53.98148663,2.109321295,1.989508273,3.528957577,7
13657,23528,1343.636646,22.34501648,29.41802979,25.33726501,0.24,0.76,38.20507245,48.4039765,41.73119336,2248.456946,37.01025135,2.714116576,2.59421098,3.44470558,7
13658,31375.5,807.2863585,28.6144104,38.29348755,33.32536316,0.32,0.68,40.81228654,50.74821327,44.30641557,2095.039916,41.05901144,2.287337867,2.040026123,3.53332024,7
13659,821,192.0832601,32.51896667,43.21723938,35.84890747,0.36,0.64,44.36881222,55.88819134,47.51678457,2647.310995,48.32770112,2.272876681,2.105002431,3.507011926,7
13660,37248,942.5584371,38.47497559,55.28457642,45.19407654,0.48,0.52,46.85087741,59.15166527,51.3063394,3029.668111,57.74680099,1.836501412,1.669858177,3.500707368,7
13661,22407,624.5584357,21.58018494,32.34088135,25.55662537,0.31,0.69,34.48336184,47.86481716,39.46196951,1352.889342,29.06189458,2.67689179,2.593351251,3.645929318,7
13662,36933,1078.29855,34.8359375,44.99375916,41.14611816,0.37,0.63,48.25530566,57.57222351,53.01642552,3974.242859,60.87816585,2.031269029,1.816961373,3.340834998,7
13663,34127,959.7543958,33.05290222,42.22140503,40.15626526,0.32,0.68,46.29873013,55.86471421,53.24730445,3361.29498,53.39211187,2.249118534,2.103768305,3.420086228,7
13664,1070,131.2548331,15.74035645,22.76461792,19.41836548,0.22,0.78,34.98921646,45.0276972,39.53498609,2128.189717,31.69565768,2.926778662,2.805427571,3.398146765,7
13665,32797.5,855.8549007,34.72674561,44.41233826,37.82759094,0.41,0.59,40.22056964,48.33023632,42.46600292,1474.704691,37.84883272,2.079000013,1.946504739,3.6429699,7
13666,360.5,83.07106769,31.3205719,40.46414185,32.99897766,0.34,0.66,48.11594313,58.50512513,50.05943198,3044.509335,49.89433445,2.414983094,2.296404818,3.490634902,7
13667,11731.5,1160.707712,24.78265381,32.20231628,29.00250244,0.13,0.87,61.48714432,74.75663524,68.41331216,4926.51224,38.93695322,3.277718365,3.222791178,3.514824339,7
13668,25960.5,746.2813063,26.13757324,36.70524597,28.66052246,0.33,0.67,36.29605642,49.20691159,39.18263583,981.8326787,25.21360793,2.51916386,2.370652226,3.752792554,7
13669,2263,239.8822497,6.141876221,5.795974731,6.426864624,0.03,0.97,23.00321103,21.91093205,23.80734733,732.2572241,11.58303375,3.49422343,3.363773595,3.279080021,7
13670,216.5,60.384776,11.6963501,14.88581848,12.49450684,0.14,0.86,28.38237364,34.46339633,29.91055851,926.8675469,18.53600316,3.203069023,3.094425477,3.553968657,7
13671,33456,794.5584368,37.05366516,48.29039001,41.89097595,0.42,0.58,44.91637131,54.31019067,48.8663185,2460.991267,49.63571517,2.031116935,1.910307631,3.533942807,7
13672,45,26.14213538,19.70802307,22.09840393,21.30226135,0.18,0.82,38.70601634,42.31648763,40.83382169,2469.425621,38.23577837,2.747120426,2.605104804,3.277371815,7
13673,31709,1020.700572,32.64979553,38.5120697,35.71391296,0.3,0.7,46.88495198,53.81023101,49.91326876,3350.113778,54.27334937,2.275710202,2.153940961,3.372678786,7
13674,41110,903.279218,56.04737854,63.04655457,61.5960083,0.36,0.64,52.50019907,55.84110127,56.34638822,3233.081955,67.19209571,1.567259693,1.449595675,3.469834496,7
13675,2558,253.0538234,21.97024536,26.69819641,25.04402161,0.24,0.76,41.93846854,47.67288638,45.25172716,3126.705835,44.96321667,2.623820712,2.46661167,3.268008066,7
13676,31911,1022.818322,26.5322113,34.7487793,32.57081604,0.26,0.74,44.52396596,54.73764552,49.99391555,2840.098453,43.24732387,2.487936587,2.261134425,3.474188721,7
13677,27548.5,769.5117532,27.00061035,38.91383362,28.57691956,0.38,0.62,35.93086003,48.13610084,37.64244354,1371.599905,32.91904159,2.3816837,2.27184732,3.634093262,7
13678,73,34.82842708,36.56044006,43.95022583,36.9135437,0.4,0.6,47.44723674,54.03022452,46.98560683,2492.095132,47.20544118,2.19440086,2.056757483,3.521837706,7
13679,16,20.82842708,7.480728149,8.546905518,8.140319824,0.05,0.95,27.54521309,28.88762592,28.24287355,788.9211344,12.03430027,3.46875307,3.385814654,3.509968722,7
13680,295,72.62741649,8.69682312,10.54597473,9.357711792,0.12,0.88,25.98504008,28.9816472,26.91219922,1157.330853,18.40971003,3.274266075,3.141820537,3.257762113,7
13681,33219,893.6122618,43.14859009,53.10792542,46.18037415,0.44,0.56,51.34223774,59.83970461,53.67628439,3073.578765,54.53758524,2.053715689,1.918423164,3.525749502,7
13682,29052.5,900.825462,75.32562256,95.8915863,85.67170715,0.37,0.63,94.81991399,113.0105191,102.9755135,6413.930361,65.43141064,2.355584867,2.173612077,3.723110609,7
13683,50449,983.0193334,70.61376953,79.14956665,75.23474121,0.45,0.55,55.06011365,56.2703533,56.89806483,4757.690696,87.70181258,1.03036721,0.8744604663,3.234176658,7
13684,25960.5,746.2813063,26.13757324,36.70524597,28.66052246,0.33,0.67,36.29605642,49.20691159,39.18263583,981.8326787,25.21360793,2.51916386,2.370652226,3.752792554,7
13685,23,19.65685403,36.53640747,47.66633606,41.87182617,0.39,0.61,49.12736791,58.96874415,53.18862621,3308.146749,57.18980386,2.109739488,1.970986034,3.470982597,7
13686,40617,1047.019332,58.54704285,67.11140442,66.52229309,0.3,0.7,50.40603461,55.84861124,55.79547282,1420.595098,37.05956856,1.695713982,1.471718775,3.764453332,7
13687,31897,1012.156415,38.24456787,45.90310669,38.01365662,0.36,0.64,48.52662731,54.57021334,47.72214271,2648.159385,50.994044,2.115358005,1.999167016,3.500506336,7
13688,5005.5,379.865005,19.74145508,25.86302185,23.45571899,0.11,0.89,54.05886334,65.99092772,60.71109703,3937.145572,31.74789047,3.359936114,3.299162998,3.502821172,7
13689,50449,983.0193334,70.6209259,79.14906311,75.23376465,0.45,0.55,55.05675057,56.27103188,56.8988235,4757.842085,87.70414534,1.030361288,0.8744604055,3.234161797,7
13690,25228.5,1105.345232,54.26577759,66.86575317,61.7855835,0.27,0.73,85.49897977,96.96545494,91.67596401,7031.266365,63.95653949,2.602417782,2.44838018,3.600303526,7
13691,46833.5,1136.374671,62.05789185,75.96160889,70.91018677,0.45,0.55,52.14062388,57.52903524,56.1346247,3553.916582,70.81912215,1.262748746,1.087105693,3.429158862,7
13692,32116,826.7838312,35.1489563,43.39297485,38.07752991,0.37,0.63,41.41728256,49.39364378,43.64926375,1472.795829,37.64601944,2.127482792,1.99081935,3.659920029,7
13693,30042,1823.185854,20.09638977,27.15126038,23.61978149,0.25,0.75,38.92269829,45.10450369,42.04790303,2227.590591,38.51841611,2.559746476,2.404964336,3.402743093,7
13694,39742,916.9015818,54.24160767,67.33731079,58.74452209,0.43,0.57,53.37935925,61.27824522,55.17648209,2312.931039,50.66185289,1.713423806,1.531759393,3.657038885,7
13695,4496,357.6223642,24.01237488,31.67396545,28.28143311,0.24,0.76,43.54308263,53.38744581,48.23767395,2131.002695,34.42309118,2.684428452,2.45113316,3.582120226,7
13696,28053,699.6711342,32.04252625,41.97007751,35.29231262,0.36,0.64,42.2662612,52.80659671,45.53689038,1559.556368,36.12698848,2.361379886,2.242351164,3.678186819,7
